,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
PO4,-0.016499429377229993,-0.011341063856347092,-0.15479847693919352,0.08581214265155705,0.17419673384036238,-0.08115439145133557,0.07205468574119639,0.1576430355027301,-0.06993583026570593,-0.06895489488872035,0.13422416054401443,-0.09459718369459691,0.013970775512612445,-0.04946082280207939,0.02911495544021738,-0.09959508595302885,-0.07416874274087618,-0.0832549709182958,0.020537499184886322,-0.005638203660854987,-0.014264407225646047,0.15158261593989528,-0.03855931647609002,-0.09181698517972076,0.043319187340453674,-0.05520406891520435,0.035382963614765395,-0.02424324121526696,-0.005213000134773785,-0.13875009817947834,0.006210701269426591,-0.036796079110068436,-0.019639897816737133,-0.02054791786102764,-0.029494381020898543,-0.04758287621413777,0.08782997293066634,-0.002977641881600718,0.04447211259300719,0.0053071249688336816,-0.05401868902948609,-0.07254558144002562,-0.08130112693605368,0.09326505931050438,-0.011659212420599412,-0.020131113906875605,-0.013558734734168161,0.002531373812384819,-0.026164208006698345,0.09482383407008844,0.049715896831495236,0.02260528342881064,-0.005188057546073484,-0.0040857920654130166,0.12914199951361763,-0.10106058789422778,-0.10593797288494658,0.029868133014091296,-0.08157445729912378,-0.05011944711567892,-0.08484915337554265,-0.05777980393760737,-0.09219244535537735,0.0968377023943244,0.012214946928907833,-0.10052992952243903,-0.13038006991162568,0.17701807618990878,0.12203417617549027,-0.043817413579075884,0.11094856769309802,0.0029029334956620534,-0.04464737702698584,-0.008482847111554379,-0.028070576389929353,-0.060998236949553655,-0.10135197580324218,-0.04266497877447999,-0.014042789307873314,0.02454108925749707,0.10808183316130164,0.09249427435521458,0.1875603530596174,-0.09660944521277826,-0.10884552873189013,0.03583319279809573,-0.08469120495357985,0.0984110938347672,-0.05457611381681857,-0.09006287079312897,0.20954683677947558,0.015607362677695205,0.015033503665249887,-0.12998430718533546,-0.0841915651949523,-0.12925555775028932,0.0053084283727945205
NOx,-0.11704409627658169,0.03502139679229285,-0.0962032390048701,-0.06866065805624402,-0.0821851314300025,-0.06685500274468818,-0.06898235820758855,-0.07632114730051315,-0.05541995519831513,-0.0799753230279528,-0.0589436438375981,0.15784898428757602,-0.04563993429943028,-0.05099494860928876,-0.05911834568968944,-0.08640634840077774,-0.03689304300514881,-0.06412307341644231,-0.02436748284097479,-0.009524055586649347,0.07670904284935494,-0.039198606106805284,-0.06916355944099954,-0.042411725984329324,-0.04096963268610597,-0.07066210579685377,-0.1322467659147912,-0.03429128108897083,-0.04903578595615643,-0.08064814043122076,-0.021222571655268765,-0.020677612850079595,-0.04843961889052798,-0.06639321344464554,0.014608437434573907,-0.045632548046387625,0.19483247443073243,-0.07767746964394519,0.37817006342360227,-0.09724932347670193,0.26005648988993313,-0.0485905704948161,0.16000078032464998,-0.05904511062198402,-0.10066616277635315,-0.02279509691231876,-0.03603622403711959,-0.06136894715842571,-0.029430349056633394,-0.03323569036304984,0.011288261441852996,-0.06342478701418944,-0.11893735679798881,0.05107241602428866,-0.002182505783310062,-0.07291491051948598,0.030095754557063252,-0.012639791826877207,0.06188199310796014,-0.005856830861685197,-0.10456497116526045,-0.0763025586094129,-0.03635058664582563,0.10031491950109508,-0.014881876813903443,-0.04757294632955165,-0.0668957612749059,-0.05781451672159052,-0.04429758487417959,-0.07576279698961427,0.10822595249540626,-0.04732637358796388,-0.05414252389979295,-0.0006449695340434939,-0.01984058620572038,-0.044154246289515295,0.010990283035068974,-0.03038508737936895,0.013946572029773698,-0.01181365838828094,-0.045143028073894455,-0.03943894417671458,-0.06846399382637318,-0.06694383728138872,-0.06789226038941493,-0.019094054783321136,-0.052787111841340315,-0.01116602957006757,-0.05588268902900911,-0.10962112058594908,-0.05081312776595104,0.3216081886042873,0.02410803555016914,-0.0644368623704221,-0.016503164686637706,0.07730740961653866,0.011466581723428012
NH4,-0.1127750291755263,0.07118006270314758,-0.1498318558103537,-0.07731364763041869,-0.02259752605092549,-0.10543890115167125,-0.07307515609436904,-0.01519182339615295,0.011198309709421842,-0.0766682207090787,0.1540620963754577,0.02786720819724045,-0.07045853583459447,-0.057694507605824424,-0.042897518498868456,-0.1319709519130478,-0.005524723922032718,-0.10349974898586083,-0.05445487760455603,-0.00926010125448845,0.13028405205643148,-0.078915892400581,-0.0906104386885975,-0.0737490338950498,0.04118578762355973,-0.09406539790289287,-0.03064674354941883,-0.04411014166457318,-0.06360716566646978,-0.1274533269167385,-0.031411656409953595,-0.022017607496777492,0.01432458507335171,-0.050156856848253495,0.005264935409154792,-0.06515841303033074,0.3865712920682315,-0.06071734742535866,0.19527126734413036,-0.04019277001756854,-0.015673815606290425,-0.0806023507786197,-0.002605343184210628,-0.07864143350536529,-0.12497479604353642,-0.057343450143121984,-0.04632433993405839,-0.01089456683236847,-0.050313067190119944,0.06060519128939633,0.09040647472965731,-0.04023909651193553,-0.09274193110188808,0.0016074129076137957,0.27932276811479445,-0.11088836361517418,0.009462139275690912,0.12040863223392695,-0.008971580439220334,0.004842321788204602,-0.13366073555865915,-0.07981342156621925,-0.10781712825975151,0.3981103129323731,0.004574674918431329,-0.07774684797509401,-0.08753636572408194,0.160387909616238,-0.0559094684633432,-0.05565766094330425,0.1914887405817234,-0.06207683518804981,-0.05019305391493037,0.02798603608573176,-0.07633590209572236,-0.051936664151184087,0.030525585260836298,-0.019385410914400165,0.07953294243277081,0.05857815806939778,-0.030485907859301758,-0.04841390170427751,0.07727969713240317,-0.10327265543128716,-0.10686375609238784,0.04888974513176916,-0.12873225895682588,-0.033441071341882296,-0.09272545620093789,-0.1477577563591878,-0.0031512696995399728,0.04839770870832175,0.06266092993543607,-0.10024758920670629,-0.043737010085560496,-0.01673464843779912,0.021945994408246888
NO2,-0.1106146134792016,0.13614015890252212,-0.12922626872767692,-0.08594512632387988,-0.10024338660547108,-0.08826045473648769,-0.08372343036279853,-0.06235340536668589,-0.04692005913882044,-0.12428707658974569,-0.03951263839987934,0.17016724826606594,0.004751722060736053,-0.0869314086172024,-0.049488756540220585,-0.08661148811297753,-0.004950144192469439,-0.09525692273477634,0.03391864513305744,-0.003295138480551768,0.08132727862563263,-0.05318820301077349,-0.08799116130872983,-0.07069464647965282,-0.01128539771232624,-0.10106808688247323,-0.19570141404366223,-0.03814798886643176,-0.02049972640818879,-0.11435136382050883,0.003394230099111514,-0.04527164617743096,-0.06776321275065961,-0.10328374295173204,0.017351159369909518,-0.05243051679867876,0.23643790938254558,-0.026037334602386573,0.2630996836343394,-0.1046796494057769,0.1637148581581519,-0.07058340975467361,0.12607282851438087,-0.04461132026085361,-0.1384015667735109,-0.030321837292946085,-0.043517137665113184,-0.030754456260974075,-0.0026066787961159625,0.006722085820421494,0.03028411315920769,-0.061807822053713775,-0.14900098482879304,0.02768148874812249,0.04361083438910586,-0.10831766470334933,0.0569438843187762,-0.012921838154917828,0.0983044176317027,0.018368887025972974,-0.11325559764292734,-0.11277362013145345,-0.042809122772579394,0.14930205381562323,-0.004109834066444775,-0.0777092128093465,-0.0872247138415473,-0.07974571471666317,-0.04882949986180986,-0.10517849621423273,0.14304390370857217,-0.05569430048988258,-0.048714931090023846,-0.01397324441920392,-0.010268914860739192,-0.04735707340147056,0.04905612306832237,-0.04627519097134339,0.03244728831842822,-0.017600071960807078,-0.04620321467374275,-0.020439118421185745,-0.07339696471045266,-0.09874593323796571,-0.10130196431909341,-0.010851396186732967,-0.022890046461615413,0.011655456890757677,-0.045962813584746506,-0.11383176228006181,-0.007630165157379288,0.20860843239906246,0.1131457990561296,-0.0946734547331573,-0.004168860753193869,0.07019347202591392,0.04824328209073522
NO3,-0.116854745296842,0.03323158809376385,-0.09540327756300397,-0.06819542110733706,-0.08167250413283998,-0.06632504127788609,-0.06855908291869761,-0.07636209444578923,-0.05542205943580156,-0.07902673470076965,-0.05912065056418209,0.15724058593799423,-0.04637150629612552,-0.050260890788319995,-0.05913005082738924,-0.0861832772053213,-0.037336543338141896,-0.06343642636699497,-0.0252859066441813,-0.009604617037712275,0.07643639224403787,-0.03886367243248774,-0.06867108910853667,-0.041828215073936525,-0.04136478126605356,-0.06997108092892199,-0.1308433391452915,-0.034139253305344695,-0.049391120584414916,-0.07987627500387795,-0.021582678696601982,-0.020211390207541487,-0.047991480553943144,-0.06560397030980294,0.014525174922689297,-0.04540222260475188,0.1936374709696531,-0.07834861029949358,0.37914431785730246,-0.09687716651433004,0.26101594283054186,-0.04809715239374136,0.160164763319718,-0.05913780745136806,-0.0997755967884857,-0.022610560120473643,-0.03581880279542256,-0.06172789306974213,-0.02980671323703736,-0.03382329504041085,0.010940064021436156,-0.06329077590345986,-0.11812938803041823,0.05133603417815212,-0.0029471918096793896,-0.0721341150884359,0.029567680251500934,-0.012602921054253147,0.06111208965174739,-0.006249415382663263,-0.10415302190814994,-0.07549518404221331,-0.03614956253434354,0.09923599478475759,-0.015025234498689118,-0.04694514419021927,-0.0663838026816237,-0.05729869071840872,-0.044108767033930796,-0.07507546390086418,0.10736524251275159,-0.04706533658365198,-0.05409619958356898,-0.0004191517136300773,-0.019951150268638543,-0.04398814772528434,0.010322090218022514,-0.03004058912579799,0.013599945989568821,-0.011686305237346643,-0.04501045501844875,-0.039658274057532444,-0.06820700606034542,-0.06623878088514651,-0.0671577537739084,-0.019184162634746794,-0.053155803449427344,-0.011521500745009261,-0.05590750084986157,-0.10927167231343371,-0.05141030239571255,0.3226913801109325,0.02254916515711745,-0.0637645094107413,-0.01666867838100048,0.07723057056133914,0.010818861317986702
temperature,-0.00939155957990104,0.03846425896111513,-0.08000223995232822,0.3028016463362311,0.3481137984194777,0.08903878962588849,0.3511448722175843,0.3206219241363133,0.1556406037183784,-0.09567362208432337,-0.05266054872520186,-0.03908983621462994,-0.4103871610822554,0.016703064086288924,0.2744770416594287,-0.19219348329049443,0.016938207809236737,0.20439596355038936,-0.26458716260074366,-0.03550107244113114,-0.25056468674621957,0.22797866467426528,0.30029534307532324,-0.08512624171984556,0.10142156289522603,0.1701561228284657,0.19190584877282177,0.05466810142927481,-0.0858047496645215,0.048998973533414966,-0.050624005901748065,0.02312100785157696,0.06666223736189444,0.15870157826005843,-0.2974531333090039,0.10288141406704991,-0.2435612870579497,-0.2965226381064376,-0.30127348870270315,-0.06525463064488837,-0.12639394103829832,0.22604162563212402,-0.029870164600908106,0.28233415511341853,0.3904976438443585,0.2254733451716618,0.1496814805605381,0.3147266043892988,-0.06674666945970018,0.12960220646541232,0.07361974231696762,-0.007754470301494797,0.4051121332644769,-0.059968825544916955,-0.23903344851655167,0.19456886992842995,0.06071349242540775,-0.23721415275777452,0.06110017159983032,0.07249135854461763,-0.03185146611768687,0.2495671300005281,-0.2307086611884041,-0.2569495319260197,-0.02254275006128888,0.031809201992791344,-0.12284449740112141,0.12176605892227191,0.24825994910189841,0.23023752414383175,-0.009490652045767982,0.23334560776118027,0.2335606087079846,-0.059416086216013284,-0.12806942299539464,0.1364245376117708,0.06422963590048197,-0.11214625805779471,0.013704276660709794,0.003116812999502563,0.17493934009810133,0.22200547141320046,0.2827666440552875,0.231709399719872,0.2558514503404971,-0.14724670538967033,-0.31276404136188246,-0.1711274204130538,-0.0720813951996237,0.01478635095113837,0.25810412743679445,-0.24108592232747567,0.09142998991075127,-0.020155024390228135,-0.4015194410410995,-0.038388936102866575,-0.0884088016913626
salinity,0.21962414272040348,-0.2840534298282854,0.050577019037068904,0.14937132912468945,0.2716529087098972,0.1116120427469077,0.23702163841755125,0.19828166215020404,0.03657794955116642,0.11345063734469792,0.13825763442224148,-0.32237824370931856,0.12939552946081648,0.059173892419840494,0.10731831183294505,0.1816913261774607,0.01915150402022691,0.14102146629445683,0.1776868074649422,-0.006961840127707311,-0.13819683568053892,0.07313481031944029,0.18009514924071596,-0.016183589847576764,0.05358254845376863,0.22734550126302394,0.27648172022506134,0.11070183171556217,0.18122116027651744,0.11582416183592736,0.0468311114833173,-0.15214288172644624,0.03687111371892055,0.14270962272760154,-0.03649514741673585,0.13845707522801712,-0.31318798124969854,0.0003718993114619736,-0.5516786741333941,0.3619265958592506,-0.37729525706767364,0.12557270191274966,-0.4121475588521961,0.08530392944283766,0.26360317229426544,-0.004478279196048957,0.11340139987243035,0.1754351670484852,0.04343745706260225,0.05726481954683402,-0.34931872143525433,0.27676851661696517,0.3142360466011449,-0.06426348346657115,0.044854512861619185,0.15020238024539267,-0.03348899733920112,0.03457837494373578,-0.24702088539459896,-0.26367789955223864,0.1291873876963259,0.21105964988435869,0.0377098325744587,-0.3145439220466933,0.05637166418953172,0.00879190660120149,0.08970548823460564,0.13502757584935868,0.13835947937678747,0.14660418842150447,-0.45445353455417103,0.1403054800827631,0.08675392499693484,-0.22332565276354158,0.04383805752640718,0.1000904244862954,-0.06668656995303612,0.025351261291637443,-0.09067350947586438,0.00731391236051878,0.08412359935077207,-0.2709367254228453,0.09508673238633164,0.14023392479124094,0.1471132521835264,0.053102901946031754,0.006588167560694693,0.056917373186400416,0.08942145974699742,0.22029507422795538,0.18234335625720555,-0.42179628241767375,-0.3598872651183205,0.022341749086733666,-0.039419167409668596,-0.05561690673511021,-0.14713502620368774
Chl_a,-0.18246838981998545,0.12350552752981292,-0.1359633738314437,0.36329711589279234,0.06769324420899529,-0.08421638974342366,0.033503423231699,0.12873853174159305,-0.007930929452558874,-0.17695552578488655,-0.02072643407177413,0.16016017363288015,-0.1812408346121266,-0.06235906194785901,0.09764820334325969,-0.18950955292719973,0.13923568292430047,-0.09111345319583233,-0.13665032623722725,-0.01564704939358157,-0.03142429976993677,0.15834736132325178,-0.016373886516327357,-0.07853474579547069,0.029698124661062038,-0.07771758537441321,-0.1437470248022184,-0.04458103972733553,-0.09787676172074988,-0.09757674730703535,-0.02923505545466994,0.17908907807404606,-0.03921835363470409,-0.0760323388400169,-0.13276914186974892,-0.05086446480728325,-0.03923532931990337,-0.1411247826285354,0.11422946598610062,-0.17850371615664373,0.1399692399441656,-0.06566981591288731,0.26069934608653766,0.3529833928466477,-0.03444143577052677,0.09877402316675707,-0.033731691225877616,0.1503271959898547,-0.037990206118009226,0.08803748690048493,0.11493610589069836,-0.07619312075998083,-0.04602672816889294,-0.02189378456683594,-0.10412914266971485,-0.09852101520085309,0.008424651579516293,-0.09642410821564146,0.2269503197976953,0.16021786822848638,-0.15906093084409303,-0.09557728524641124,-0.10263903967884548,0.005551633210079135,-0.026464249938290624,-0.08053653127889018,-0.09124153622220185,0.06996880403238077,0.13297450557235832,-0.057247652931952914,0.0506032019848758,-0.005626725763920685,0.15642707101640985,0.15260918188878947,-0.046703554846766665,0.007495361517578581,0.056661098712711085,-0.05083951363597736,0.033323661972819156,0.13017866510660112,0.12639997089498795,0.08004416847231545,0.1958707472259678,-0.0862018843171623,-0.07701139461236747,-0.06795579891775211,-0.1483192297589081,-0.07523864518840297,-0.06845415682505276,-0.12863753362374114,0.03831717023744701,0.09523162945145851,0.2591833874769953,-0.12894142694803606,-0.17676811275367063,-0.0494172917149199,0.11164194536862788
Phaeo,-0.12232777799681101,0.11193263076948615,-0.08318739556790386,-0.03434564961519619,-0.033903385384608034,-0.04401940074009669,-0.02571072817956649,0.11968350762225995,0.01566768283058196,-0.11125625146311519,-0.018745204159625505,0.07150039006821994,-0.11421546360090533,-0.044684951602778834,0.04363075346827744,-0.11239125884635309,0.41756000617202454,-0.06158148755985862,-0.07596108005201993,-0.013413558995639997,0.038323049945789875,-0.010354655972589994,-0.01464117976857809,-0.04888109763468109,0.04192916957851853,-0.06011367357997953,-0.11232271977586189,-0.024349134987054332,0.006414882165715671,-0.0650232504504293,-0.008198167591351412,0.15134795328242232,-0.024095773744192785,-0.042878657028344855,-0.08561011903659199,-0.03187875233494509,-0.04401973282291287,-0.08790719685771958,-0.006535735281810605,-0.11470817059099891,0.03741276863652544,-0.03980135294488547,0.11384826586588317,0.2857736135419715,-0.05964642113828401,0.038769138933059895,-0.01899579178154234,0.2911365597094998,-0.008205372075629554,0.08928808855332748,0.10644997921313902,-0.03704741095204867,-0.06099227125772329,-0.016260263651904427,-0.0696255959563821,-0.06527667310598183,0.030120262613468347,-0.07700641175071327,0.12587525416155376,0.1212795678282801,-0.0936131033157319,-0.07174124992965661,-0.06665218726123859,-0.026967190844401863,-0.01271594507815597,-0.054788579453414255,-0.03554054797414908,-0.012053443239663496,-0.008618591808670945,-0.05067441556820939,0.04841318975120125,-0.02981655904282241,0.258224081718022,0.0632277175216295,-0.005920662087386463,0.08552682885900846,0.18241109539013098,-0.031015077047086448,0.03606253559566381,0.19371688400465292,0.0839077601203622,0.07700673591135535,0.08136111732785381,-0.06473537195880098,-0.040929806589611914,-0.053219326829198096,-0.09294613263105539,-0.048487716143240434,-0.026681120841683344,-0.054264509963082075,-0.010813573553502548,-0.002894980878052413,0.3689120385510569,-0.0830378000579324,-0.11369041732650456,-0.03254434398580767,0.0011644768233495988
Chl_a_conc,-0.18640204576335814,0.13408309675925797,-0.13673105406747532,0.2956291893803191,0.047612493980187014,-0.08265232925846401,0.02113851926975053,0.1405815475287711,-0.002400841893635935,-0.17876652612658606,-0.022490918977057024,0.15386731348941324,-0.1831676685020422,-0.06448558937029891,0.09382172283305028,-0.18961302875332858,0.23031963770861846,-0.09321312184657757,-0.13534446609949544,-0.01677867243634556,-0.01596676191700496,0.1301073691502069,-0.017722314361692904,-0.07920384036313254,0.0363205439695082,-0.08156954205680036,-0.15118026474746704,-0.04403750207160517,-0.08041727469657009,-0.09957361483603486,-0.026767856751045774,0.1914495192976549,-0.039467104406105645,-0.07547252912848791,-0.13470794157711763,-0.051357589474915206,-0.04489425842545697,-0.14234592897624854,0.09411128647796532,-0.1810039245546859,0.12765770668700865,-0.06593794716863738,0.2497672540273082,0.37394101482052183,-0.04511558100646708,0.09344596808145392,-0.03347591717890778,0.20528362755895885,-0.034119093630392394,0.09815836126730026,0.12540020589549636,-0.07402327114424659,-0.05520618624673329,-0.022795716438266056,-0.10632420644483187,-0.10043510493261312,0.015254867919505272,-0.10186162547244434,0.22470499671076355,0.1674396583296848,-0.15895212411485726,-0.09972035294340431,-0.10426556875812176,-0.0026662247537776176,-0.025669358774931865,-0.08248911992144237,-0.08624588361181362,0.05545880420154784,0.10928044740176301,-0.06182215876626606,0.05563032458544544,-0.012823713499318077,0.20146240531307547,0.14528132892998358,-0.04081257791097788,0.029527553063856366,0.09711976805599618,-0.05110200317484595,0.03777006910677952,0.16190367969024266,0.1288990158081456,0.08811200650671414,0.1865225537363765,-0.0899470767636982,-0.07576491152178355,-0.07150222536409163,-0.14975408598753406,-0.07633014276396839,-0.06471070816803837,-0.12272385544515282,0.029226523154548392,0.07915316864860972,0.3177899751226505,-0.13079602471403887,-0.17927051688082846,-0.0503236250167556,0.09403124009230374
f0,-0.29314792990188804,0.16495432436817126,-0.21980264234382257,0.16244500326500783,0.12361611263345432,-0.11592618492175216,0.05104905889319232,0.23526064953116543,0.070373370575981,-0.2744564164333774,-0.023190696550484703,0.32045163109422825,-0.29733435239068473,-0.09566817404034508,0.22870965229076384,-0.3053698236144596,0.10970634689445308,-0.15122286139885838,-0.2188775856527504,-0.026071617007984868,-0.013954343041479684,0.2193768903705546,0.0066714950741128265,-0.11979215866345966,0.07423109731041702,-0.12361133213832169,-0.20825740249580682,-0.06486724577186909,-0.09070271035685282,-0.15398861009502618,-0.03522258835149326,0.06856119180884719,-0.04610861523995019,-0.11209098621264438,-0.2049243139603323,-0.08216792407705636,-0.03905602854546041,-0.21398327376429205,0.24896742977373754,-0.3038922731205668,0.2724529096894744,-0.1008898529901724,0.3259981357051075,0.3252183219430051,-0.04803424089772089,0.19271397874028698,-0.04944337204507619,0.16195398321528123,-0.04087897229585422,0.19812241250119883,0.18507771043333082,-0.14582421438598417,-0.06389783965576987,0.007763715739917927,-0.17776658544626586,-0.16182262907432793,0.07788994888149214,-0.15615198511839273,0.18418716531198326,0.20730223651241494,-0.2491118898138463,-0.15782757265994213,-0.14787665230083402,0.041039315570843546,-0.035242675124609185,-0.12836452001831117,-0.12076176018641677,0.0693057640941904,0.19965481811544203,-0.0747396084322797,0.1668459971479648,-0.0040233613693827774,0.20646166020268708,0.17500169916792424,-0.08159866748275785,-0.02668391216639307,0.13448115276681197,-0.07272483915164782,0.09960406600025878,0.10886005097453527,0.17076399073192855,0.20781768211593082,0.2944539977061119,-0.13537099512270234,-0.12551965850015379,-0.11125519947353846,-0.2373924190429191,-0.1184132974833836,-0.0779227070790555,-0.17689454205050054,0.13072960805704942,0.22687462385136065,0.37673678423497214,-0.20700279900102514,-0.27450472241097423,-0.02128578922087987,0.02140561183668369
fa,-0.2957808799509718,0.17167618811766863,-0.22225673571512217,0.13298609646090895,0.10343147342464584,-0.11171303819158682,0.041490947153766625,0.24120901596123456,0.08075224477813875,-0.27409893323299983,-0.026205047458520155,0.3104156999670113,-0.297879385683442,-0.09785830318762936,0.22676313423995026,-0.30349265547305965,0.15341707442198546,-0.15334051736378818,-0.21480249036368143,-0.027585699910558426,-0.009309421556766779,0.19323458421951267,0.0022885506110823205,-0.1200881861735284,0.07882465991213031,-0.12891745545718344,-0.21510534853915136,-0.06306826340382643,-0.060295055838855374,-0.1573608702976353,-0.030548643005075718,0.06699841180030902,-0.04273186473017966,-0.10986980671887163,-0.20583227394194925,-0.0830566620527512,-0.044432920173621146,-0.21417676697677632,0.2218730459339094,-0.307046783773706,0.251699928492666,-0.10009560768904244,0.31085576418963085,0.32585509521440925,-0.058481640955846695,0.1864200702849974,-0.05007930817708507,0.1953589206352257,-0.03488907499793366,0.21222425367104492,0.19802265044197087,-0.1465573177602889,-0.06833281439551223,0.007834425778068286,-0.1801219955482536,-0.16372146174904612,0.0881268600969447,-0.16050213398030974,0.18367988341550476,0.21086023850859484,-0.24640446281342626,-0.16310616429212144,-0.1487641347632313,0.028597243420565903,-0.03339607613511596,-0.13005027721845042,-0.11452948661820314,0.0611468896537677,0.17671436203533922,-0.0792486992366958,0.1765825286738025,-0.010410314002875207,0.22983299001648644,0.17040695915969056,-0.08034647831319547,-0.019000821908552602,0.16031242811694893,-0.0723319733724727,0.10862276027338386,0.11197359892659414,0.1583990907331611,0.2235240920498996,0.28233147327220887,-0.13924475602363595,-0.1267422470619145,-0.11452430622639805,-0.23711939182167896,-0.11873474197355266,-0.07017350630002733,-0.1675528059349535,0.11868206313002655,0.2059054703179302,0.4033695901695664,-0.207836529053967,-0.275183039341937,-0.021106621779450475,0.014663498509895477
